word,phon
Mobiltelefon,mobiltelefon
ausbliebet,aʊsblibət
rareres,ʁaʁəʁəs
Einzelaussagen,aɪntslʔaʊszaɡn
mäanderartig,mɛandɐʔaɐtɪç
entsprachen,ɛntʃpʁaxn
inwendig,ɪnvɛndɪç
wiedersäht,vidɐzɛt
bestiehlt,bəʃtilt
grundier,ɡʁʊndiɐ
Preismoratorium,pʁaɪsmoʁatoʁiʊm
grilltest,ɡʁɪltəst
hartzest,haʁtsəst
ditschte,dɪtʃtə
Weichbildern,vaɪçbɪldɐn
orgiastischstem,ɔʁɡiastɪʃstəm
renoviere,ʁenoviʁə
Brustbildes,bʁʊstbɪldəs
Metallplatten,metalplatn
patrologische,patʁoloɡɪʃə
Gästefans,ɡɛstəfɛns
geloben,ɡəlobn
appetitlosere,apetitlozəʁə
Bläulingen,blɔɪlɪŋən
natriumärmste,natʁiʊmʔɛʁmstə
zerstiebe,tsɛɐʃtibə
seetüchtigem,zetʏçtɪɡəm
Mumifikation,mumifikatsion
Selbstvertrauen,zɛlpstfɛɐtʁaʊən
Fahrensleuten,faʁənslɔɪtn
Klappwörtern,klapvœʁtɐn
geständiges,ɡəʃtɛndɪɡəs
ältlichste,ɛltlɪçstə
nächtigten,nɛçtɪçtn
ostdeutscheres,ɔstdɔɪtʃəʁəs
aufzwirbeltet,aʊftsvɪʁbltət
ironisiertest,iʁoniziɐtəst
Dreharbeiten,dʁeʔaʁbaɪtn
Seifenfabriken,zaɪfnfabʁikn
zweckmäßigem,tsvɛkmɛsɪɡəm
Ringkampfe,ʁɪŋkampfə
Zahlworts,tsalvɔʁts
frequentiertet,fʁekvɛntiɐtət
spanischerem,ʃpanɪʃəʁəm
triefest,tʁifəst
Festländer,fɛstlɛndɐ
Citymaut,sɪtimaʊt
vietnamesisch,viɛtnamezɪʃ
Wikinger,vikɪŋɐ
Kraftverluste,kʁaftfɛɐlʊstə
einwandfreieste,aɪnvantfʁaɪəstə
Schwager,ʃvaɡɐ
Einäscherungen,aɪnʔɛʃəʁʊŋən
Liquidierung,likvidiʁʊŋ
Greißlern,ɡʁaɪslɐn
Ausreisevisa,aʊsʁaɪzəviza
gewieftestes,ɡəviftəstəs
Weltkatzentage,vɛltkatsntaɡə
Kraftmeier,kʁaftmaɪɐ
absoluter,apzolutɐ
ärschten,ɛɐʃtn
Männerberuf,mɛnɐbəʁuf
abdingtet,apdɪŋtət
hineingingen,hɪnaɪnɡɪŋən
zugegeben,tsuɡəɡebn
brachiales,bʁaxialəs
Ossetischs,ɔsetɪʃs
aufdröselst,aʊfdʁøzlst
Fazialis,fatsialɪs
Personalabbaus,pɛʁzonalʔapbaʊs
Haifischflossen,haɪfɪʃflɔsn
Bahnradsporten,banʁatʃpɔʁtn
Adjektivierung,atjɛktiviʁʊŋ
Spielortes,ʃpilʔɔʁtəs
Grundstein,ɡʁʊntʃtaɪn
Hausmaus,haʊsmaʊs
grapschten,ɡʁapʃtn
Schwalbenwurzen,ʃvalbmvʊʁtsn
Kuppelbau,kʊplbaʊ
konfirmatorisch,kɔnfɪʁmatoʁɪʃ
lehmhaltiger,lemhaltɪɡɐ
hydraulische,hydʁaʊlɪʃə
eulanisierest,ɔɪlaniziʁəst
Kurantrags,kuɐʔantʁaks
Kliffes,klɪfəs
verkrebstestem,fɛɐkʁepstəstəm
Ablaute,aplaʊtə
Brustkreuzen,bʁʊstkʁɔɪtsn
hineinzudenken,hɪnaɪntsudɛŋkn
dressten,dʁɛstn
Zeitverluste,tsaɪtfɛɐlʊstə
widmest,vɪtməst
verfährt,fɛɐfɛɐt
Warenverkaufe,vaʁənfɛɐkaʊfə
Hängepartie,hɛŋəpaʁti
Liebhaberpreise,liphabɐpʁaɪzə
Berittes,bəʁɪtəs
vorauf,foʁaʊf
Umlaufbahn,ʊmlaʊfban
senget,zɛŋət
bruchlandetet,bʁʊxlandətət
Lebensretter,lebnsʁɛtɐ
fehlend,felənt
Rückerstattung,ʁʏkʔɛɐʃtatʊŋ
ontische,ɔntɪʃə
ersichtlichstem,ɛɐzɪçtlɪçstəm
Weinlesemonates,vaɪnlezəmonatəs
Bergmassiven,bɛʁkmasivn
Hoheitsgebiete,hohaɪtsɡəbitə
befeuer,bəfɔɪɐ
Ruinenstätten,ʁuinənʃtɛtn
synsemantischer,zʏnzemantɪʃɐ
Königszuge,kønɪçstsuɡə
Italienisch,italienɪʃ
aufzuerstehen,aʊftsuʔɛɐʃteən
Bekanntschaft,bəkantʃaft
Gewürz,ɡəvʏʁts
stammend,ʃtamənt
quollst,kvɔlst
partizipier,paʁtitsipiɐ
Sonderzuges,zɔndɐtsuɡəs
gepult,ɡəpult
demütiges,demytɪɡəs
beschenkst,bəʃɛŋkst
Gemeindeblattes,ɡəmaɪndəblatəs
Schnappers,ʃnapɐs
Schwinglauten,ʃvɪŋlaʊtn
frieret,fʁiʁət
albert,albɐt
Deutschkurse,dɔɪtʃkʊʁzə
ausbügeltest,aʊsbyɡltəst
kosmischer,kɔsmɪʃɐ
exorzisier,ɛksɔʁtsiziɐ
maskulinerem,maskulinəʁəm
madagassisches,madaɡasɪʃəs
Zwiebäcken,tsvibɛkn
bessemertest,bɛsəmɐtəst
verweset,fɛɐvezət
dippe,dɪpə
vorrangigerer,foɐʁaŋɪɡəʁɐ
unbeweglicheres,ʊnbəveklɪçəʁəs
Spurts,ʃpʊʁts
Ansammlung,anzamlʊŋ
viabelste,viablstə
unfruchtbarem,ʊnfʁʊxtbaʁəm
ersichtliches,ɛɐzɪçtlɪçəs
Necking,nɛkɪŋ
geplündert,ɡəplʏndɐt
Regiziden,ʁeɡitsidn
reuigerer,ʁɔɪɪɡəʁɐ
annoncierend,anɔsiʁənt
dominierest,dominiʁəst
Almanache,almanaxə
Modeln,modln
kremier,kʁemiɐ
neureichstes,nɔɪʁaɪçstəs
dächtest,dɛçtəst
Taskforce,taskfoɐs
ungenießbarere,ʊnɡənisbaʁəʁə
vedisch,vedɪʃ
Staranwalte,staɐʔanvaltə
Asterisken,asteʁɪskn
Gültigkeiten,ɡʏltɪçkaɪtn
Sinekuren,zinəkuʁən
morphologischen,mɔʁfoloɡɪʃn
mehrstündig,meɐʃtʏndɪç
Schwarzkümmel,ʃvaʁtskʏml
Passanträge,pasʔantʁɛɡə
herausnehmt,hɛʁaʊsnemt
Euroraums,ɔɪʁoʁaʊms
Neuropathie,nɔɪʁopati
Hochzeitsflüge,hɔxtsaɪtsflyɡə
garrottiere,ɡaʁɔtiʁə
Galläpfeln,ɡalʔɛpfln
komatöse,komatøzə
Balkonfenster,balkɔŋfɛnstɐ
Warnschüssen,vaʁnʃʏsn
Gerharde,ɡeɐhaʁdə
kohlte,koltə
Steuersenkungen,ʃtɔɪɐzɛŋkʊŋən
fensterle,fɛnstɐlə
verwarfen,fɛɐvaʁfn
Brandschotts,bʁantʃɔts
schmerzfreieren,ʃmɛʁtsfʁaɪəʁən
hurritisch,hʊʁitɪʃ
enthebend,ɛnthebnt
Lieblingsfragen,liplɪŋsfʁaɡn
Sorbin,zɔʁbɪn
eitelstes,aɪtəlstəs
schluckend,ʃlʊknt
Federraubwild,fedɐʁaʊpvɪlt
hehlings,heliŋs
skatologisch,skatoloɡɪʃ
zuträgt,tsutʁɛkt
Myasthenie,myasteni
Gemeingütern,ɡəmaɪnɡytɐn
geregeltere,ɡəʁeɡltəʁə
Kirschbaumholz,kɪʁʃbaʊmhɔlts
Behnisch,benɪʃ
Mohnstrudel,monʃtʁudl
Automobilklub,aʊtomobilklʊp
Zedernhölzer,tsedɐnhœltsɐ
Virusträgers,viʁʊstʁɛɡɐs
Haftbefehls,haftbəfels
Kehricht,keʁɪçt
Schächte,ʃɛçtə
Pillenknicks,pɪlənknɪks
unwichtig,ʊnvɪçtɪç
Vanillinzucker,vanɪlintsʊkɐ
Myzetismen,mytsetɪsmən
obiger,obɪɡɐ
ribbeltet,ʁɪbltət
Geldanlage,ɡɛltʔanlaɡə
furzten,fʊʁtstn
Brandrodungen,bʁantʁodʊŋən
Betriebswirtes,bətʁipsvɪʁtəs
Dilettant,dilɛtant
didaktischeren,didaktɪʃəʁən
Felldecke,fɛldɛkə
himmlisches,hɪmlɪʃəs
dunstigen,dʊnstɪɡn
defektiveren,dəfɛktivəʁən
Kabelbindern,kablbɪndɐn
Gon,ɡon
extravaganterem,ɛkstʁavaɡantəʁəm
Colorados,koloʁados
amphibolischen,amfibolɪʃn
antiviralem,antiviʁaləm
hungerte,hʊŋɐtə
wortgetreueste,vɔʁtɡətʁɔɪəstə
Fliegentür,fliɡntyɐ
abfischt,apfɪʃt
Zymologie,tsymoloɡi
Wegkreuzes,vekkʁɔɪtsəs
Hawaiihemdes,havaɪhɛmdəs
Wuppertalern,vʊpɐtalɐn
beengtest,bəʔɛŋtəst
Protisten,pʁotɪstn
vermaßen,fɛɐmasn
grausigste,ɡʁaʊzɪçstə
xenophile,ksenofilə
ermahnet,ɛɐmanət
rezyklierend,ʁetsykliʁənt
loslasst,loslast
bescheinigest,bəʃaɪnɪɡəst
windsichtetet,vɪntzɪçtətət
kulantestem,kulantəstəm
beömmelnd,bəʔœmlnt
bemisstrauend,bəmɪstʁaʊənt
Blümchens,blymçns
maghrebinischen,maɡʁebinɪʃn
Laborversuchen,laboɐfɛɐzuxn
Granitplatten,ɡʁanitplatn
jetziges,jɛtsɪɡəs
bewehrtes,bəveɐtəs
absentier,apzɛntiɐ
Mahnbescheides,manbəʃaɪdəs
Oxyde,ɔksydə
Wohlergehen,volʔɛɐɡeən
Tatterichs,tatəʁɪçs
elementarstes,elemɛntaɐstəs
Tangoliedern,taŋɡolidɐn
ungarischster,ʊŋɡaʁɪʃstɐ
bemeisterst,bəmaɪstɐst
entgegenkomme,ɛntɡeɡnkɔmə
dämmertest,dɛmɐtəst
zubrachtet,tsubʁaxtət
sekreterer,zekʁetəʁɐ
abknöpfe,apknœpfə
herumdoktertet,hɛʁʊmdɔktɐtət
schellst,ʃɛlst
Butanolen,butanolən
Holzmasken,hɔltsmaskn
massenhaftesten,masnhaftəstn
gebuchtet,ɡəbuxtət
Kurgasts,kuɐɡasts
Haufwerken,haʊfvɛʁkn
dreckig,dʁɛkɪç
krebst,kʁepst
opferte,ɔpfɐtə
hinunterklettre,hɪnʊntɐklɛtʁə
Fischstäbchen,fɪʃʃtɛpçən
handverlesene,hantfɛɐlezənə
Fleckfiebers,flɛkfibɐs
Geschäftsjahr,ɡəʃɛftsjaɐ
auswuchtend,aʊsvʊxtnt
eintraf,aɪntʁaf
Schnappauf,ʃnapʔaʊf
stäubend,ʃtɔɪbnt
Hafenkapitäns,hafnkapitɛns
Oberräten,obɐʁɛtn
Silbenmodelle,zɪlbnmodɛlə
verbirgt,fɛɐbɪʁkt
Sonnensegel,zɔnənzeɡl
Deisten,deɪstn
konfundierte,kɔnfʊndiɐtə
Adventkranzes,atvɛntkʁantsəs
gipfeltet,ɡɪpfltət
Gesamtgrößen,ɡəzamtɡʁøsn
Kosename,kozənamə
bändernd,bɛndɐnt
Blutgeldes,blutɡɛldəs
Bühnentanzes,bynəntantsəs
aufrichten,aʊfʁɪçtn
intervokalisch,ɪntɐvokalɪʃ
Hyperbata,hypɛʁbata
puderst,pudɐst
Agens,aɡɛns
türkischerem,tʏʁkɪʃəʁəm
Kulturaustausch,kʊltuɐʔaʊstaʊʃ
angepassten,anɡəpastn
lesen,lezn
oktaetrischer,ɔktaʔetʁɪʃɐ
Blütengeruches,blytnɡəʁʊxəs
altsorbisches,altzɔʁbɪʃəs
jugendlicheres,juɡəntlɪçəʁəs
desinfizierst,dɛsʔɪnfitsiɐst
brunz,bʁʊnts
Basisvarianten,bazɪsvaʁiantn
Birkbüsche,bɪʁkbʏʃə
Togoerin,toɡoəʁɪn
erringst,ɛɐʁɪŋst
okzipitales,ɔktsipitaləs
Skischaukel,ʃiʃaʊkl
flieg,flik
verkatertstem,fɛɐkatɐtstəm
Pirol,piʁol
Balinesen,balinezn
Vinifizierungen,vinifitsiʁʊŋən
Schamhaaren,ʃamhaʁən
demzufolge,demtsufɔlɡə
Schilderung,ʃɪldəʁʊŋ
Monogrammistin,monoɡʁamɪstɪn
mauschelten,maʊʃltn
beirrtest,bəʔɪʁtəst
Quarkkuchens,kvaʁkkuxns
verhaltenerer,fɛɐhaltənəʁɐ
Wirbelströmen,vɪʁblʃtʁømən
stelz,ʃtɛlts
Nauen,naʊən
umherspränget,ʊmheɐʃpʁɛŋət
gewildert,ɡəvɪldɐt
malest,maləst
Pferdefuße,pfeɐdəfusə
Schofars,ʃofaɐs
Flötenkesseln,fløtnkɛsln
zentralisiertet,tsɛntʁaliziɐtət
Scholie,ʃoliə
morosem,moʁozm
gerannst,ɡəʁanst
affabelste,afablstə
Importverbote,ɪmpɔʁtfɛɐbotə
salzhaltigste,zaltshaltɪçstə
fremdschämest,fʁɛmtʃɛməst
einzuhalten,aɪntsuhaltn
Rappern,ʁɛpɐn
Stromheizung,ʃtʁomhaɪtsʊŋ
zurückgeben,tsuʁʏkɡebn
Areopagiten,aʁeopaɡitn
Heinzen,haɪntsn
souligere,səʊlɪɡəʁə
verdau,fɛɐdaʊ
extrudiertest,ɛkstʁudiɐtəst
dünkelhafterer,dʏŋklhaftəʁɐ
abbrenntest,apbʁɛntəst
Lizenzvertrags,litsɛntsfɛɐtʁaks
simbabwischen,zɪmbapvɪʃn
zurückhieltet,tsuʁʏkhiltət
Tidenhub,tidnhup
alliteriere,alɪteʁiʁə
gebrocheneres,ɡəbʁɔxənəʁəs
zapfenartiger,tsapfnʔaɐtɪɡɐ
Ostara,ostaʁa
Meerschwein,meɐʃvaɪn
beschämendstem,bəʃɛməntstəm
plustere,plustəʁə
kehrst,keɐst
Kaiserslauterns,kaɪzɐslaʊtɐns
zweihundertsten,tsvaɪhʊndɐtstn
geringfügigen,ɡəʁɪŋfyɡɪɡn
Brotkorb,bʁotkɔʁp
testiertest,tɛstiɐtəst
idiomatische,idiomatɪʃə
flüssige,flʏsɪɡə
verfallend,fɛɐfalənt
Brauhauses,bʁaʊhaʊzəs
Hochwerte,hoxveɐtə
Kirchtürme,kɪʁçtʏʁmə
ausbricht,aʊsbʁɪçt
Dieselmotors,dizlmotoɐs
palauischen,palaʊɪʃn
ursten,uɐstn
durchquer,dʊʁçkveɐ
Nephrektomien,nefʁɛktomiən
stänkertest,ʃtɛŋkɐtəst
Sprite,ʃpʁɪtə
zielgerichteter,tsilɡəʁɪçtətɐ
judiziösen,juditsiøzn
Zinnkruge,tsɪnkʁuɡə
Miniaturbücher,miniatuɐbyçɐ
Gotteskrieger,ɡɔtəskʁiɡɐ
ektropische,ɛktʁopɪʃə
grenzenloses,ɡʁɛntsnlozəs
Aussteller,aʊsʃtɛlɐ
verscholl,fɛɐʃɔl
unbeglichener,ʊnbəɡlɪçənɐ
zwiefachen,tsvifaxn
befrucht,bəfʁʊxt
oxyphilem,ɔksifiləm
Proben,pʁobn
proklamierend,pʁoklamiʁənt
vorrückte,foɐʁʏktə
Drahtbinders,dʁatbɪndɐs
anrieft,anʁift
einholen,aɪnholən
Bauelementes,baʊʔelemɛntəs
eint,aɪnt
wunderlicheren,vʊndɐlɪçəʁən
dirimierend,diʁimiʁənt
klebrig,klebʁɪç
trotzigeres,tʁɔtsɪɡəʁəs
Sendemastes,zɛndəmastəs
tibetischster,tibetɪʃstɐ
Exegeten,ɛkseɡetn
stilvollem,ʃtilfɔləm
Komorers,komoʁɐs
strudelest,ʃtʁudələst
blasig,blazɪç
Mordversuch,mɔʁtfɛɐzux
Bauschaum,baʊʃaʊm
bewahrheite,bəvaɐhaɪtə
Metrum,metʁʊm
mähe,mɛə
gereut,ɡəʁɔɪt
hasardierte,hazaʁdiɐtə
Arbeitsstunde,aʁbaɪtsʃtʊndə
Ramsköpfen,ʁamskœpfn
idealistischem,idealɪstɪʃm
Myografen,myoɡʁafn
Wiesbadener,visbadənɐ
ermangeltet,ɛɐmaŋltət
Symbiose,zʏmbiozə
Dolchstoßes,dɔlçʃtosəs
Windpark,vɪntpaʁk
Unglauben,ʊnɡlaʊbn
integralstes,ɪnteɡʁalstəs
satthatte,zathatə
beidbeinigem,baɪtbaɪnɪɡəm
verschriebest,fɛɐʃʁibəst
zurückbildet,tsuʁʏkbɪldət
Verhältnisses,fɛɐhɛltnɪsəs
Journalistinnen,ʒʊʁnalɪstɪnən
sah,za
Beistelltischs,baɪʃtɛltɪʃs
lösbares,løsbaʁəs
ökonomischem,økonomɪʃm
fachgerechten,faxɡəʁɛçtn
Mopedfahrerin,mopɛtfaʁəʁɪn
Nordhängen,nɔʁthɛŋən
kyrillischen,kyʁɪlɪʃn
Ururahn,uɐʔuɐʔan
tausendstes,taʊzntstəs
kontrolliere,kɔntʁɔliʁə
aufscheuche,aʊfʃɔɪçə
bestell,bəʃtɛl
Uruguays,uʁuɡvaɪs
Tutandin,tutandɪn
Saalkirche,zalkɪʁçə
zackigen,tsakɪɡn
Ententeich,ɛntntaɪç
Chefkochs,ʃɛfkɔxs
mangelhaften,maŋlhaftn
herrichten,heɐʁɪçtn
Lehnsmännern,lensmɛnɐn
Bahrainer,baʁaɪnɐ
berichtiget,bəʁɪçtɪɡət
Filamenten,filamɛntn
alertestes,alɛʁtəstəs
doofem,dofm
Familien,familiən
Privatheit,pʁivathaɪt
Pfandhaus,pfanthaʊs
Graffel,ɡʁafl
autozentriert,aʊtotsɛntʁiɐt
antimonhaltige,antimonhaltɪɡə
resigniertet,ʁezɪɡniɐtət
konfluenten,kɔnfluɛntən
symbolische,zʏmbolɪʃə
Holzkoffer,hɔltskɔfɐ
Frontladern,fʁɔntladɐn
unsternbedroht,ʊnʃtɛʁnbədʁot
Bindestrichs,bɪndəʃtʁɪçs
presch,pʁɛʃ
unheiligste,ʊnhaɪlɪçstə
krähst,kʁɛst
belesen,bəlezn
rekrutiere,ʁekʁutiʁə
Pizzateigs,pɪtsataɪks
Schwenkfutters,ʃvɛŋkfʊtɐs
Einkunft,aɪnkʊnft
pimpeligere,pɪmpəlɪɡəʁə
peripatetisches,peʁipatetɪʃəs
vertone,fɛɐtonə
verkaterterem,fɛɐkatɐtəʁəm
Wortwechsels,vɔʁtvɛksls
Müllsortierung,mʏlzɔʁtiʁʊŋ
arschlings,aɐʃlɪŋs
Zutrittes,tsutʁɪtəs
Weinzehnte,vaɪntsentə
vorteilhaftere,fɔʁtaɪlhaftəʁə
bitteres,bɪtəʁəs
Pedanten,pedantən
zuck,tsʊk
gebührten,ɡəbyɐtn
Brandgräbern,bʁantɡʁɛbɐn
Naturalien,natuʁaliən
aufpäppelte,aʊfpɛpltə
gequacksalbert,ɡəkvakzalbɐt
heimischere,haɪmɪʃəʁə
Flederhunds,fledɐhʊnts
Sklodowskiten,sklɔdɔfskitən
Wetterwände,vɛtɐvɛndə
voltigierten,vɔltiʒiɐtn
Buchstabenfolge,buxʃtabnfɔlɡə
Staatsverträge,ʃtatsfɛɐtʁɛɡə
Dudelsacks,dudlzaks
Konzernchefs,kɔntsɛʁnʃɛfs
fortfiele,fɔʁtfilə
verrannte,fɛɐʁantə
paraxialerem,paʁaksialəʁəm
latinisieren,latiniziʁən
mitgemacht,mɪtɡəmaxt
bemesst,bəmɛst
inselbegabt,ɪnzəlbəɡapt
Leitsystem,laɪtzʏstem
Jugendfreunden,juɡntfʁɔɪndn
dankbarster,daŋkbaɐstɐ
askriptiver,askʁɪptivɐ
lootet,lutət
Opernbälle,opɐnbɛlə
seilest,zaɪləst
Haus,haʊs
Acker,akɐ
grölte,ɡʁøltə
entgegenkämt,ɛntɡeɡnkɛmt
Parfumdüften,paʁfœ̃dʏftn
heiratend,haɪʁatnt
Neons,neɔns
räudigster,ʁɔɪdɪçstɐ
wilderest,vɪldəʁəst
viferen,vɪfəʁən
verderblichen,fɛɐdɛʁplɪçn
unappetitliche,ʊnʔapetitlɪçə
Strohmannes,ʃtʁomanəs
schwänden,ʃvɛndn
Fahnenwörter,fanənvœʁtɐ
verpfändend,fɛɐpfɛndnt
Plüschtier,plʏʃtiɐ
tonhältigere,tonhɛltɪɡəʁə
zahlenmäßigem,tsalənmɛsɪɡəm
Pflanzenöle,pflantsnʔølə
Buchhaltern,buxhaltɐn
Havarie,havaʁi
Rotgipflers,ʁotɡɪpflɐs
erriechet,ɛɐʁiçət
sehntest,zentəst
antinomisch,antinomɪʃ
Befunds,bəfʊnts
Drange,dʁaŋə
verworrenen,fɛɐvɔʁənən
gründelte,ɡʁʏndltə
Xanten,ksantn
Erntings,ɛʁntɪŋs
meterhoch,metɐhox
Legehenne,leɡəhɛnə
bemüßige,bəmysɪɡə
Schamhaare,ʃamhaʁə
exakten,ɛksaktn
gepuzzelt,ɡəpʊzlt
aufgeräumterem,aʊfɡəʁɔɪmtəʁəm
allergisieren,alɛʁɡiziʁən
Ädikulä,ɛdikulɛ
anziehendes,antsiəndəs
regulierte,ʁeɡuliɐtə
Schneemobile,ʃnemobilə
ehrenwerteste,eʁənveɐtəstə
wilddiebend,vɪltdibnt
Zinnpreises,tsɪnpʁaɪzəs
revolutionärem,ʁevolutsionɛʁəm
Onlineumfragen,ɔnlaɪnʔʊmfʁaɡn
Altbischofs,altbɪʃɔfs
Runendenkmals,ʁunəndɛŋkmals
bleihaltigeres,blaɪhaltɪɡəʁəs
debile,debilə
klebrigere,klebʁɪɡəʁə
durchlässige,dʊʁçlɛsɪɡə
Hammerstieles,hamɐʃtiləs
Hinterns,hɪntɐns
Spoilers,spɔɪlɐs
dängst,dɛŋst
Kristalliten,kʁɪstalitn
Reim,ʁaɪm
feilhältst,faɪlhɛltst
Gilbharten,ɡɪlphaʁtn
krepierend,kʁepiʁənt
durchlassest,dʊʁçlasəst
Protosprache,pʁotoʃpʁaxə
Merlinen,mɛʁlinən
spiegele,ʃpiɡələ
bundesweites,bʊndəsvaɪtəs
Mailprogrammen,mɛɪlpʁoɡʁamən
Wüstenschiffe,vystnʃɪfə
Epilimnions,epilɪmniɔns
diözesanem,diøtsezanəm
Vorjahres,foɐjaʁəs
nötiget,nøtɪɡət
Pimocks,pɪmɔks
grient,ɡʁint
wohlwollenderem,volvɔləndəʁəm
Machtmitteln,maxtmɪtln
Gegensatzes,ɡeɡənzatsəs
Myitis,myitɪs
Spiegelbildes,ʃpiɡlbɪldəs
vergesslichere,fɛɐɡɛslɪçəʁə
Amoks,amɔks
bubbertet,bʊbɐtət
durchackertet,dʊʁçʔakɐtət
Bahnwägen,banvɛɡn
Zahlenblöcken,tsalənblœkn
wiederkäutet,vidɐkɔɪtət
humusreiches,humʊsʁaɪçəs
entstieltest,ɛntʃtiltəst
abschmeckten,apʃmɛktn
einschulest,aɪnʃuləst
fünfstündigen,fʏnfʃtʏndɪɡn
entnimmst,ɛntnɪmst
apikales,apikaləs
hypoionischer,hypoionɪʃɐ
Quadratzoll,kvadʁattsɔl
sutje,zutʃə
Schleichweges,ʃlaɪçveɡəs
derogiertest,deʁoɡiɐtəst
äugend,ɔɪɡnt
Septimanien,zɛptimaniən
auftrugst,aʊftʁukst
Gauchheiles,ɡaʊxhaɪləs
maßvollerer,masfɔləʁɐ
flücht,flʏçt
Kurdinnen,kʊʁdɪnən
aufschweißtest,aʊfʃvaɪstəst
Reliefpfeilern,ʁeliɛfpfaɪlɐn
Backbordes,bakbɔʁdəs
auszusprechen,aʊstsuʃpʁɛçn
kompatibel,kɔmpatibl
Schneidebretter,ʃnaɪdəbʁɛtɐ
unschierigstes,ʊnʃiʁɪçstəs
entschuldigtet,ɛntʃʊldɪçtət
nomothetisches,nomotetɪʃəs
erklettertet,ɛɐklɛtɐtət
abfräßest,apfʁɛsəst
Traumberufe,tʁaʊmbəʁufə
Verbvalenzen,vɛʁpvalɛntsn
massolier,masoliɐ
Burgunderweines,bʊʁɡʊndɐvaɪnəs
essenziellem,ɛsɛntsiɛləm
zweistufigem,tsvaɪʃtufɪɡəm
altfränkisches,altfʁɛŋkɪʃəs
Transfiguration,tʁansfiɡuʁatsion
wienert,vinɐt
entzweihackst,ɛnttsvaɪhakst
Grasbränden,ɡʁasbʁɛndn
Polarpost,polaɐpɔst
Fettoxidation,fɛtʔɔksidatsion
verwöhnest,fɛɐvønəst
grubbert,ɡʁʊbɐt
Sukkurses,zʊkʊʁzəs
folgsame,fɔlkzamə
Nachschübe,naxʃybə
stupsnasigstes,ʃtʊpsnazɪçstəs
verpacktest,fɛɐpaktəst
irischem,iʁɪʃm
habituelle,habituɛlə
pulverigem,pʊlfəʁɪɡəm
Harders,haʁdɐs
allmächtigster,almɛçtɪçstɐ
Akinese,akinezə
bloggten,blɔktn
Außenwerkes,aʊsənvɛʁkəs
Cronenberg,kʁonənbɛʁk
abklemmte,apklɛmtə
krampftest,kʁampftəst
bestrand,bəʃtʁant
Name,namə
kurviges,kʊʁvɪɡəs
Beichtgeheimnis,baɪçtɡəhaɪmnɪs
Schneckerl,ʃnɛkɐl
arrondierst,aʁɔndiɐst
schlummertet,ʃlʊmɐtət
hochmögenderem,hoxmøɡəndəʁəm
Kopfwörtern,kɔpfvœʁtɐn
wüstere,vystəʁə
Schöngeister,ʃønɡaɪstɐ
fauchtet,faʊxtət
rechtsherum,ʁɛçtshɛʁʊm
Christdorn,kʁɪstdɔʁn
Starkstrom,ʃtaʁkʃtʁom
topografisches,topoɡʁafɪʃəs
Rohrsängern,ʁoɐzɛŋɐn
Seitenbühnen,zaɪtnbynən
magnetisieren,maɡnetiziʁən
Aspergs,aspɛʁks
bezeugtet,bətsɔɪktət
islamitisches,ɪslamitɪʃəs
messbareren,mɛsbaʁəʁən
schneiest,ʃnaɪəst
Maus,maʊs
entkalktet,ɛntkalktət
Rückspiels,ʁʏkʃpils
Demenzen,demɛntsn
abpausend,appaʊznt
ausgeben,aʊsɡebn
Deutschstudiums,dɔɪtʃʃtudiʊms
kopierten,kopiɐtn
ermäßig,ɛɐmɛsɪç
Icon,aɪkn
betriff,bətʁɪf
zernarbterer,tsɛɐnaʁptəʁɐ
Helligkeit,hɛlɪçkaɪt
häretischem,hɛʁetɪʃm
Sujet,zyʒe
Albträume,alptʁɔɪmə
Gebetshause,ɡəbetshaʊzə
Oligopolen,ɔliɡopolən
Kowelenz,kɔvəlɛnts
weihnachtlich,vaɪnaxtlɪç
Katzenfreunde,katsnfʁɔɪndə
Schachtischs,ʃaxtɪʃs
schmetter,ʃmɛtɐ
mittelfristige,mɪtlfʁɪstɪɡə
beidseitig,baɪtzaɪtɪç
wichtigmachst,vɪçtɪçmaxst
hänsele,hɛnzələ
Rassengesetzen,ʁasnɡəzɛtsn
Bürgersinns,bʏʁɡɐzɪns
Monogramme,monoɡʁamə
Brückenkapelle,bʁʏknkapɛlə
Färöischen,fɛʁøɪʃn
Spreewälders,ʃpʁevɛldɐs
wenigere,venɪɡəʁə
Okzitanischen,ɔktsitanɪʃn
Echogewölbe,ɛçoɡəvœlbə
Handtuch,hanttux
dringliches,dʁɪŋlɪçəs
laktiertest,laktiɐtəst
hilfsbereit,hɪlfsbəʁaɪt
Bahnhofs,banhofs
zusammengezuckt,tsuzamənɡətsʊkt
buken,bukn
Christdorns,kʁɪstdɔʁns
ungültigste,ʊnɡʏltɪçstə
Riedeln,ʁidln
Ortsdialekt,ɔʁtsdialɛkt
rezeptfrei,ʁetsɛptfʁaɪ
Homograf,homoɡʁaf
zupfet,tsʊpfət
Hochstapelei,hoxʃtapəlaɪ
alterierend,altəʁiʁənt
Nasenloches,naznlɔxəs
Kirmesbäume,kɪʁməsbɔɪmə
flapsigere,flapsɪɡəʁə
einflößtest,aɪnfløstəst
bekömmlichster,bəkœmlɪçstɐ
Aleutischen,aleutɪʃn
Geburtsdatums,ɡəbuɐtsdatʊms
Allesfressers,aləsfʁɛsɐs
subfebrile,zʊpfebʁilə
